group,element,private_creator,vr,vm,keyword,name,description,retired,vendors,sources
0019,xxDC,GEMS_DL_IMG_01,LO,1,DRMLUTFileName,DRM LUT file name,Name of the file where the DRM lookup table,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p72|ge_xr-mammo_allia-igs-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p77|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p76|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p78|ge_xr-mammo_igs-with-autoright-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p77|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p76|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p78|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p78|ge_xr-mammo_optima-igs-1-br-en.pdf#p72|ge_xr-mammo_optima-igs-2-br-en.pdf#p75|ge_xr-mammo_optima-igs-3-br-en.pdf#p72|ge_xr-mammo_optima-igs-4-br-en.pdf#p76|ge_xr-mammo_optima-igs-5-br-en.pdf#p78|ge_xr-mammo_optima-igs-6-br-en.pdf#p78
0019,xxDD,GEMS_DL_IMG_01,DS,1-N,DRMStrength,DRM Strength,DRM Strength [no units].,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p72|ge_xr-mammo_allia-igs-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p77|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p76|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p78|ge_xr-mammo_igs-with-autoright-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p77|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p76|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p78|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p78|ge_xr-mammo_optima-igs-1-br-en.pdf#p72|ge_xr-mammo_optima-igs-2-br-en.pdf#p75|ge_xr-mammo_optima-igs-3-br-en.pdf#p73|ge_xr-mammo_optima-igs-4-br-en.pdf#p76|ge_xr-mammo_optima-igs-5-br-en.pdf#p78|ge_xr-mammo_optima-igs-6-br-en.pdf#p78
0019,xxDE,GEMS_DL_IMG_01,CS,1,AcquisitionPlane,Acquisition Plane,“MONOPLANE FRT” or,N,ge,ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p89|ge_xr-mammo_igs-with-autoright-br-en.pdf#p76|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p89|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p79|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p80|ge_xr-mammo_optima-igs-1-br-en.pdf#p76
0019,xxE0,GEMS_DL_IMG_01,FL,1,DAPOfCorrectRecord,DAP of correct record,"XRay dose, measured in dGy*cm*cm, to which",N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p70|ge_xr-mammo_allia-igs-2-br-en.pdf#p71|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p75|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p75|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p76|ge_xr-mammo_igs-with-autoright-br-en.pdf#p71|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p75|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p75|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p76|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p76|ge_xr-mammo_optima-igs-1-br-en.pdf#p71|ge_xr-mammo_optima-igs-2-br-en.pdf#p73|ge_xr-mammo_optima-igs-3-br-en.pdf#p71|ge_xr-mammo_optima-igs-4-br-en.pdf#p75|ge_xr-mammo_optima-igs-5-br-en.pdf#p76|ge_xr-mammo_optima-igs-6-br-en.pdf#p76
0019,xxE1,GEMS_DL_IMG_01,FL,1,PivotLateralAngle,Pivot Lateral Angle,Mechanical Pivot Lateral Angle in degrees (so-,N,ge,ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p89|ge_xr-mammo_igs-with-autoright-br-en.pdf#p76|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p89|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p79|ge_xr-mammo_optima-igs-1-br-en.pdf#p76
0019,xxE2,GEMS_DL_IMG_01,FL,1,CArmLateralAngle,C-arm Lateral angle,Mechanical C-arm lateral angle of the first,N,ge,ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p119|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p119|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p79
0019,xxE3,GEMS_DL_IMG_01,FL,1-N,PivotLateralAngleIncrement,Pivot Lateral Angle increment,Increments of the Mechanical Pivot Lat‐,N,ge,ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p79
0019,xxE4,GEMS_DL_IMG_01,FL,1-N,CArmLateralAngleIncrement,C-arm Lateral Angle increment,Increments of the Mechanical Carm Lat‐,N,ge,ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p79
0019,xxE7,GEMS_DL_IMG_01,FL,1,LPOffLongPosZFirstFrame,LP off long pos Z first frame,Signed distance in mm of the Lateral,N,ge,ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p79
0019,xxE9,GEMS_DL_IMG_01,FL,1-N,SODVector,SOD vector,Distance in mm from source to the system isocenter.,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p70|ge_xr-mammo_allia-igs-2-br-en.pdf#p70|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p75|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p76|ge_xr-mammo_gech-dicom-conformance-rev1-br-en.pdf#p35|ge_xr-mammo_gech-dicom-conformance-rev4-br-en.pdf#p50|ge_xr-mammo_igs-with-autoright-br-en.pdf#p70|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p75|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p76|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p76|ge_xr-mammo_optima-igs-1-br-en.pdf#p70|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p74|ge_xr-mammo_optima-igs-5-br-en.pdf#p76|ge_xr-mammo_optima-igs-6-br-en.pdf#p76
0019,xxEA,GEMS_DL_IMG_01,FL,1,TableRotationAngleGEMSDLIMG01,>table rotation angle GEMS_DL_IMG_01,"Rotation of the table in the horizontal plane, in",N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p69|ge_xr-mammo_allia-igs-2-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p70|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p70|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p73|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p75|ge_xr-mammo_gech-dicom-conformance-rev1-br-en.pdf#p33|ge_xr-mammo_gech-dicom-conformance-rev4-br-en.pdf#p49|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p55|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p31|ge_xr-mammo_igs-with-autoright-br-en.pdf#p69|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p73|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p75|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p75|ge_xr-mammo_optima-igs-1-br-en.pdf#p69|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p73|ge_xr-mammo_optima-igs-5-br-en.pdf#p75|ge_xr-mammo_optima-igs-6-br-en.pdf#p75
0019,xxEB,GEMS_DL_IMG_01,FL,1,TableXPositionToIsocenterGEMSDLIMG01,>Table X Position to Isocenter GEMS_DL_IMG_01,X position of the Table Reference Point with respect,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p69|ge_xr-mammo_allia-igs-2-br-en.pdf#p70|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p70|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p70|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p73|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p75|ge_xr-mammo_gech-dicom-conformance-rev1-br-en.pdf#p33|ge_xr-mammo_gech-dicom-conformance-rev4-br-en.pdf#p49|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p55|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p31|ge_xr-mammo_igs-with-autoright-br-en.pdf#p70|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p75|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p75|ge_xr-mammo_optima-igs-1-br-en.pdf#p70|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p73|ge_xr-mammo_optima-igs-5-br-en.pdf#p75|ge_xr-mammo_optima-igs-6-br-en.pdf#p75
0019,xxEC,GEMS_DL_IMG_01,FL,1,TableYPositionToIsocenterGEMSDLIMG01,>Table Y Position to Isocenter GEMS_DL_IMG_01,Y position of the Table Reference Point with respect,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p69|ge_xr-mammo_allia-igs-2-br-en.pdf#p70|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p70|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p70|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p76|ge_xr-mammo_gech-dicom-conformance-rev1-br-en.pdf#p34|ge_xr-mammo_gech-dicom-conformance-rev4-br-en.pdf#p49|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p55|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p31|ge_xr-mammo_igs-with-autoright-br-en.pdf#p70|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p75|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p76|ge_xr-mammo_optima-igs-1-br-en.pdf#p70|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p74|ge_xr-mammo_optima-igs-5-br-en.pdf#p76|ge_xr-mammo_optima-igs-6-br-en.pdf#p75
0019,xxED,GEMS_DL_IMG_01,FL,1,TableZPositionToIsocenterGEMSDLIMG01,>Table Z Position to Isocenter GEMS_DL_IMG_01,Z position of the Table Reference Point with respect,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p69|ge_xr-mammo_allia-igs-2-br-en.pdf#p70|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p85|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p85|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p76|ge_xr-mammo_gech-dicom-conformance-rev1-br-en.pdf#p34|ge_xr-mammo_gech-dicom-conformance-rev4-br-en.pdf#p49|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p55|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p31|ge_xr-mammo_igs-with-autoright-br-en.pdf#p70|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p76|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p76|ge_xr-mammo_optima-igs-1-br-en.pdf#p70|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p74|ge_xr-mammo_optima-igs-5-br-en.pdf#p76|ge_xr-mammo_optima-igs-6-br-en.pdf#p76
0019,xxEE,GEMS_DL_IMG_01,FL,1,TableHeadTiltAngle,Table head tilt angle,Angle of the head-feet axis of the table in degrees,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p69|ge_xr-mammo_allia-igs-2-br-en.pdf#p70|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p76|ge_xr-mammo_gech-dicom-conformance-rev1-br-en.pdf#p33|ge_xr-mammo_gech-dicom-conformance-rev4-br-en.pdf#p49|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p31|ge_xr-mammo_igs-with-autoright-br-en.pdf#p70|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p76|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p76|ge_xr-mammo_optima-igs-1-br-en.pdf#p70|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p74|ge_xr-mammo_optima-igs-5-br-en.pdf#p76|ge_xr-mammo_optima-igs-6-br-en.pdf#p76
0019,xxEF,GEMS_DL_IMG_01,FL,1,TableHeadTiltAnglePrecision,Table Head Tilt Angle precision,Precision of the Table Tilt angle expressed as,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p70|ge_xr-mammo_allia-igs-2-br-en.pdf#p70|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p75|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p74|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p76|ge_xr-mammo_igs-with-autoright-br-en.pdf#p70|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p75|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p76|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p76|ge_xr-mammo_optima-igs-1-br-en.pdf#p70|ge_xr-mammo_optima-igs-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-3-br-en.pdf#p70|ge_xr-mammo_optima-igs-4-br-en.pdf#p74|ge_xr-mammo_optima-igs-5-br-en.pdf#p76|ge_xr-mammo_optima-igs-6-br-en.pdf#p76
0019,xxF1,GEMS_DL_IMG_01,FL,3,TableCradleAngle,Table Cradle Angle,Precision of the Table Cradle Angle expressed,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p73|ge_xr-mammo_allia-igs-2-br-en.pdf#p73|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p78|ge_xr-mammo_igs-with-autoright-br-en.pdf#p73|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p78|ge_xr-mammo_optima-igs-1-br-en.pdf#p73|ge_xr-mammo_optima-igs-2-br-en.pdf#p76|ge_xr-mammo_optima-igs-3-br-en.pdf#p73
0019,xxFC,GEMS_DL_IMG_01,LO,1,3DImaging,3D Imaging,Copied to derived instances without change,N,ge,ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p31
0021,xx01,GEMS_DL_IMG_01,IS,1,3DcalImageRows,3Dcal image rows,Value shall be higher than 0,N,ge,ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32
0021,xx02,GEMS_DL_IMG_01,IS,1,3DcalImageColumns,3Dcal image columns,Value shall be higher than 0,N,ge,ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32
0021,xx04,GEMS_DL_IMG_01,DA,1,3DcalAcquisitionDate,3Dcal acquisition date,Copied to derived instances without change,N,ge,ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32
0021,xx05,GEMS_DL_IMG_01,TM,1,3DcalAcquisitionTime,3Dcal acquisition time,Copied to derived instances without change,N,ge,ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32
0021,xx09,GEMS_DL_IMG_01,FL,1-N,3DcalPivotAngleVector,3Dcal Pivot angle vector,Not mandatory,N,ge,ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32
0021,xx0B,GEMS_DL_IMG_01,SQ,1,3DcalMatrixSequence,3Dcal matrix sequence,Sequence shall exist,N,ge,ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32
0021,xx0C,GEMS_DL_IMG_01,LO,1-N,3DcalMatrixElements,>3Dcal matrix elements,Elements of the projection matrices.,N,ge,ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-4-br-en.pdf#p72
0021,xx0D,GEMS_DL_IMG_01,LO,1,3DcalAlgorithmVersion,3Dcal algorithm version,Version of the calibration algorithm.,N,ge,ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-4-br-en.pdf#p72
0021,xx0E,GEMS_DL_IMG_01,FL,1,3Dcal3DFrameUnitSize,3Dcal 3D frame unit size,Size in mm of the unity used to describe,N,ge,ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_optima-igs-4-br-en.pdf#p72
0021,xx0F,GEMS_DL_IMG_01,LO,1,3DcalCalibrationMode,3Dcal calibration mode,Internal code used to classify the different,N,ge,ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74
0021,xx10,GEMS_DL_IMG_01,FL,1,3DcalImageFrameOriginRow,3Dcal image frame origin row,Vertical coordinate of the origin of the im‐,N,ge,ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74|ge_xr-mammo_optima-igs-6-br-en.pdf#p74
0021,xx11,GEMS_DL_IMG_01,FL,1,3DcalImageFrameOriginColumn,3Dcal image frame origin column,Horizontal coordinate of the origin of the image,N,ge,ge_xr-mammo_allia-igs-2-br-en.pdf#p68|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32|ge_xr-mammo_igs-with-autoright-br-en.pdf#p68|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-1-br-en.pdf#p68|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74|ge_xr-mammo_optima-igs-6-br-en.pdf#p74
0021,xx12,GEMS_DL_IMG_01,IS,1,3DcalPositionerPivotRotationSpeed,3Dcal positioner pivot rotation speed,"Speed of the pivot rotation, in degrees per",N,ge,ge_xr-mammo_allia-igs-2-br-en.pdf#p68|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_igs-with-autoright-br-en.pdf#p68|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-1-br-en.pdf#p68|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74|ge_xr-mammo_optima-igs-6-br-en.pdf#p74
0021,xx13,GEMS_DL_IMG_01,IS,1,3DcalNumberOfImages,3Dcal number of images,Number of projections acquired during the,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p68|ge_xr-mammo_allia-igs-2-br-en.pdf#p68|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32|ge_xr-mammo_igs-with-autoright-br-en.pdf#p68|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-1-br-en.pdf#p68|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74|ge_xr-mammo_optima-igs-6-br-en.pdf#p74
0021,xx14,GEMS_DL_IMG_01,UI,1,3DcalInstanceUID,3Dcal Instance UID,SOP Instance UID of the DICOM image,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p68|ge_xr-mammo_allia-igs-2-br-en.pdf#p68|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_igs-with-autoright-br-en.pdf#p68|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-1-br-en.pdf#p68|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74|ge_xr-mammo_optima-igs-6-br-en.pdf#p74
0021,xx15,GEMS_DL_IMG_01,FL,2,3DcalImagePixelSpacing,3Dcal image pixel spacing,Distance between the center of each pixel of,N,ge,ge_xr-mammo_allia-igs-1-br-en.pdf#p68|ge_xr-mammo_allia-igs-2-br-en.pdf#p68|ge_xr-mammo_cardiovascular-imaging-system1-br-en.pdf#p69|ge_xr-mammo_cardiovascular-imaging-system2-br-en.pdf#p69|ge_xr-mammo_discovery-IGS-730-740-1-br-en.pdf#p73|ge_xr-mammo_discovery-IGS-730-740-2-br-en.pdf#p72|ge_xr-mammo_discovery-IGS-730-740-3-br-en.pdf#p74|ge_xr-mammo_gech-dicom-conformance-rev5-br-en.pdf#p28|ge_xr-mammo_gech-dicom-conformance-rev6-br-en.pdf#p32|ge_xr-mammo_igs-with-autoright-br-en.pdf#p68|ge_xr-mammo_innova-igs-620-630-1-br-en.pdf#p73|ge_xr-mammo_innova-igs-620-630-2-br-en.pdf#p72|ge_xr-mammo_innova-igs-620-630-3-br-en.pdf#p74|ge_xr-mammo_operability-dicom-xray-gehc-dicom-conformance_innovaigs-520-530-540_5451887-2-8en_rev2.pdf#p74|ge_xr-mammo_optima-igs-1-br-en.pdf#p68|ge_xr-mammo_optima-igs-4-br-en.pdf#p72|ge_xr-mammo_optima-igs-5-br-en.pdf#p74|ge_xr-mammo_optima-igs-6-br-en.pdf#p74
